RHOMBE;http://img.over-blog.com/100x63/0/51/39/34/instrument/rhombe.jpg;https://fr.wikipedia.org/wiki/rhombe
SABAR;http://img.over-blog.com/100x98/0/51/39/34/instrument/sabar.jpg;https://fr.wikipedia.org/wiki/sabar
SAMBUQUE;http://img.over-blog.com/56x100/0/51/39/34/instrument/sambuque.jpg;https://fr.wikipedia.org/wiki/sambuque
SANZA;http://img.over-blog.com/43x100/0/51/39/34/instrument/sanza.jpg;https://fr.wikipedia.org/wiki/sanza
SAROD;http://img.over-blog.com/100x59/0/51/39/34/instrument/sarod.jpg;https://fr.wikipedia.org/wiki/sarod
SARON;http://img.over-blog.com/100x39/0/51/39/34/instrument/saron.jpg;https://fr.wikipedia.org/wiki/saron
SARRUSSOPHONE;http://img.over-blog.com/100x24/0/51/39/34/instrument/sarrussophone.jpg;https://fr.wikipedia.org/wiki/sarrussophone
SAXOPHONE;http://img.over-blog.com/100x80/0/51/39/34/instrument/saxophone.jpg;https://fr.wikipedia.org/wiki/saxophone
SAXHORN;http://img.over-blog.com/100x100/0/51/39/34/instrument/saxhorn.jpg;https://fr.wikipedia.org/wiki/saxhorn
SCIE MUSICALE;http://img.over-blog.com/100x36/0/51/39/34/instrument/scie_musicale.jpg;https://fr.wikipedia.org/wiki/scie musicale
SETAR;http://img.over-blog.com/100x75/0/51/39/34/instrument/setar.gif;https://fr.wikipedia.org/wiki/setar
SERINETTE;http://img.over-blog.com/98x100/0/51/39/34/instrument/serinette.jpg;https://fr.wikipedia.org/wiki/serinette
SIFFLET;http://img.over-blog.com/100x79/0/51/39/34/instrument/sifflet.jpg;https://fr.wikipedia.org/wiki/sifflet
SISTRE;http://img.over-blog.com/100x59/0/51/39/34/instrument/sistre.jpg;https://fr.wikipedia.org/wiki/sistre
SONNAILLE;http://img.over-blog.com/57x100/0/51/39/34/instrument/sonnaille.jpg;https://fr.wikipedia.org/wiki/sonnaille
SOPRANO;http://img.over-blog.com/100x80/0/51/39/34/instrument/soprano.jpg;https://fr.wikipedia.org/wiki/soprano
EPINETTE;http://img.over-blog.com/87x100/0/51/39/34/instrument/epinette.jpg;https://fr.wikipedia.org/wiki/epinette
